time,band,spatial_ref,precipitation,SPI_3,SPI_6
2008-11-01,1,0,54.786953,0.9744690103514209,1.7714844777735683
2008-12-01,1,0,7.1337924,-0.3756596377553289,1.5781918780772748
2009-01-01,1,0,21.053911,-1.6038040106248652,0.48734135608433576
2009-02-01,1,0,12.843326,-2.02675324888769,-0.958737044860368
2009-03-01,1,0,36.55659,-1.658839113764245,-1.494143306902066
2009-04-01,1,0,82.073006,-1.7922571854339713,-1.929837652653468
2009-05-01,1,0,69.183136,-1.2721803126668463,-2.1564013529732233
2009-06-01,1,0,90.361,-0.13547239621795207,-2.07177854622143
2009-07-01,1,0,126.09142,0.7493625946325041,-1.0329187527704464
2009-08-01,1,0,139.46661,1.3201634164987963,0.45790328663173907
2009-10-01,1,0,89.672104,1.4871899386204737,1.0522287381027395
2009-11-01,1,0,19.394506,0.9105343149718925,1.0888652478956342
2009-12-01,1,0,27.654255,-0.24282562162315624,0.9885417038150963
2010-01-01,1,0,14.470135,-2.123528284125379,0.5566711876620587
2010-02-01,1,0,45.35333,-1.5336225483807704,-0.5969960522186154
2010-03-01,1,0,86.93124,-0.6847628229120312,-1.1872057048775457
2010-04-01,1,0,100.104195,-0.20799665878554283,-1.0831765925963905
2010-05-01,1,0,133.34708,0.09553476422071411,-0.6804805513279957
2010-06-01,1,0,92.61332,0.1985908264032991,-0.5039511828040145
2010-07-01,1,0,166.16583,1.0029973388050946,0.36426566496970725
2010-08-01,1,0,165.60179,1.4881641294716375,1.753546877029832
2010-09-01,1,0,115.70592,1.7024060621308952,1.614076719550078
2010-10-01,1,0,44.496746,1.3536322758555295,1.5642150848629217
2010-11-01,1,0,15.566822,0.4400908334857262,1.37420262628332
2010-12-01,1,0,10.640903,-1.2000018664307286,1.10568340359112
2011-01-01,1,0,7.849491,-2.9606097686170365,0.16782686369752425
2011-02-01,1,0,9.60872,-2.8560598963935298,-2.181390669904533
2011-03-01,1,0,26.13196,-1.9721629484409071,-3.09
2011-04-01,1,0,47.687115,-1.4810257238433016,-2.667025064794966
2011-05-01,1,0,144.24083,-0.7837543905612873,-1.6811192986286942
2011-06-01,1,0,99.99939,-0.11758370222271086,-1.3298983559073356
2011-07-01,1,0,151.59479,1.027064586236355,-0.6294948509570057
